"Date","Price","Open","High","Low","Change %"
"10/28/2024","4.0580","4.0525","4.0860","4.0103","0.74%"
"10/25/2024","4.0280","4.0065","4.0430","3.9669","-0.32%"
"10/24/2024","4.0410","4.0403","4.0460","3.9746","0.00%"
"10/23/2024","4.0410","4.0023","4.0580","3.9994","0.97%"
"10/22/2024","4.0020","4.0006","4.0206","3.9586","0.54%"
"10/21/2024","3.9807","3.8947","4.0070","3.8760","2.60%"
"10/18/2024","3.8800","3.8935","3.9210","3.8641","1.54%"
"10/17/2024","3.8210","3.8151","3.9030","3.8151","0.00%"
"10/16/2024","3.8210","3.8261","3.8390","3.7936","-0.21%"
"10/15/2024","3.8291","3.8970","3.8997","3.8173","-1.81%"
"10/14/2024","3.8997","3.8970","3.8997","3.8899","0.79%"
"10/11/2024","3.8690","3.8605","3.9130","3.8530","-0.59%"
"10/10/2024","3.8919","3.8723","3.9210","3.8517","0.62%"
"10/09/2024","3.8680","3.8116","3.8840","3.8108","0.76%"
"10/08/2024","3.8390","3.8320","3.8600","3.7941","0.23%"
"10/07/2024","3.8300","3.7785","3.8380","3.7650","1.35%"
"10/04/2024","3.7790","3.6410","3.7830","3.6260","5.47%"
"10/03/2024","3.5830","3.5790","3.6532","3.5740","0.00%"
"10/02/2024","3.5830","3.5290","3.6150","3.5160","1.10%"
"10/01/2024","3.5440","3.5880","3.5910","3.4910","-1.61%"
"09/30/2024","3.6020","3.5590","3.6070","3.5460","1.27%"
"09/27/2024","3.5570","3.5960","3.6118","3.5410","-0.81%"
"09/26/2024","3.5860","3.5880","3.6213","3.5547","0.00%"
"09/25/2024","3.5860","3.5370","3.5990","3.5350","1.01%"
"09/24/2024","3.5503","3.5635","3.6240","3.5400","-0.22%"
"09/23/2024","3.5580","3.5360","3.6120","3.5320","0.51%"
"09/20/2024","3.5400","3.5220","3.5769","3.5060","1.23%"
"09/19/2024","3.4970","3.4980","3.5820","3.4980","0.00%"
"09/18/2024","3.4970","3.4559","3.5350","3.4360","1.36%"
"09/17/2024","3.4500","3.4220","3.4640","3.3940","0.61%"
"09/16/2024","3.4290","3.4500","3.4700","3.4180","-0.61%"
"09/13/2024","3.4500","3.4600","3.4930","3.4220","0.12%"
"09/12/2024","3.4457","3.4550","3.5062","3.4388","0.00%"
"09/11/2024","3.4457","3.4440","3.4875","3.4010","0.05%"
"09/10/2024","3.4440","3.4945","3.5190","3.4290","-1.46%"
"09/09/2024","3.4950","3.5356","3.5629","3.4800","-0.57%"
"09/06/2024","3.5150","3.5390","3.5700","3.4608","-1.60%"
"09/05/2024","3.5720","3.5610","3.5860","3.5316","0.00%"
"09/04/2024","3.5720","3.6350","3.6489","3.5510","-2.00%"
"09/03/2024","3.6450","3.7120","3.7334","3.6180","-1.70%"
"09/02/2024","3.7080","3.7120","3.7325","3.7060","-0.35%"
"08/30/2024","3.7210","3.6740","3.7370","3.6500","1.53%"
"08/29/2024","3.6650","3.6558","3.7050","3.6350","0.00%"
"08/28/2024","3.6650","3.6435","3.6710","3.6236","0.30%"
"08/27/2024","3.6540","3.6394","3.6910","3.6180","0.69%"
"08/26/2024","3.6290","3.6148","3.6500","3.5840","0.03%"
"08/23/2024","3.6280","3.6790","3.6870","3.6140","0.45%"
"08/22/2024","3.6118","3.6370","3.7060","3.6190","0.00%"
"08/21/2024","3.6118","3.6257","3.6620","3.5867","-0.58%"
"08/20/2024","3.6330","3.6965","3.7116","3.6257","-1.70%"
"08/19/2024","3.6960","3.7327","3.7327","3.6740","-0.70%"
"08/16/2024","3.7220","3.7400","3.7590","3.6888","1.83%"
"08/15/2024","3.6550","3.6670","3.7810","3.6529","0.00%"
"08/14/2024","3.6550","3.6680","3.6960","3.6353","-0.65%"
"08/13/2024","3.6790","3.7226","3.7470","3.6637","-1.39%"
"08/12/2024","3.7310","3.7555","3.7860","3.7150","-0.88%"
"08/09/2024","3.7640","3.8120","3.8130","3.7354","-0.71%"
"08/08/2024","3.7910","3.7750","3.8400","3.7140","0.00%"
"08/07/2024","3.7910","3.7215","3.8020","3.7025","1.85%"
"08/06/2024","3.7220","3.6356","3.7420","3.6190","3.05%"
"08/05/2024","3.6120","3.6199","3.6540","3.4810","-0.53%"
"08/02/2024","3.6314","3.8182","3.8207","3.6110","-7.89%"
"08/01/2024","3.9424","3.8693","3.9110","3.8010","0.00%"
"07/31/2024","3.9424","3.9650","3.9830","3.8630","-0.80%"
"07/30/2024","3.9740","4.0080","4.0200","3.9530","-0.69%"
"07/29/2024","4.0016","4.0090","4.0150","3.9740","-0.66%"
"07/26/2024","4.0280","4.0670","4.0960","4.0090","-1.81%"
"07/25/2024","4.1023","4.1100","4.1200","3.9966","0.00%"
"07/24/2024","4.1023","4.0850","4.1180","4.0386","0.65%"
"07/23/2024","4.0760","4.0880","4.0900","4.0494","-0.49%"
"07/22/2024","4.0960","4.0528","4.1130","4.0330","0.54%"
"07/19/2024","4.0740","4.0400","4.0780","4.0197","2.34%"
"07/18/2024","3.9810","3.9980","4.0460","3.9909","0.00%"
"07/17/2024","3.9810","3.9940","4.0310","3.9731","-0.43%"
"07/16/2024","3.9983","4.0620","4.0670","3.9847","-1.50%"
"07/15/2024","4.0590","4.0177","4.0800","4.0130","1.08%"
"07/12/2024","4.0157","4.0460","4.0680","4.0061","-2.79%"
"07/11/2024","4.1310","4.1276","4.1450","4.0080","0.00%"
"07/10/2024","4.1310","4.1470","4.1650","4.1081","-0.40%"
"07/09/2024","4.1476","4.1300","4.1810","4.1210","0.67%"
"07/08/2024","4.1200","4.1316","4.1660","4.1125","-2.10%"
"07/05/2024","4.2084","4.2100","4.2241","4.1101","0.00%"
"07/04/2024","4.2084","4.2100","4.2212","4.2084","0.00%"
"07/03/2024","4.2084","4.2820","4.2900","4.1860","-1.74%"
"07/02/2024","4.2830","4.3170","4.3170","4.2554","-1.01%"
"07/01/2024","4.3269","4.2596","4.3460","4.2340","4.20%"
"06/28/2024","4.1525","4.1510","4.2540","4.1203","0.00%"
"06/27/2024","4.1525","4.1950","4.2100","4.1288","-0.64%"
"06/26/2024","4.1792","4.1140","4.1950","4.0970","2.05%"
"06/25/2024","4.0951","4.0960","4.1210","4.0642","-0.39%"
"06/24/2024","4.1110","4.1232","4.1450","4.0816","-0.19%"
"06/21/2024","4.1190","4.1311","4.1520","4.0780","0.00%"
"06/20/2024","4.1190","4.0900","4.1640","4.0860","0.79%"
"06/19/2024","4.0866","4.0900","4.1040","4.0860","0.00%"
"06/18/2024","4.0866","4.1550","4.1681","4.0721","-1.40%"
"06/17/2024","4.1448","4.0974","4.1670","4.0848","0.53%"
"06/14/2024","4.1230","4.1150","4.1600","4.0397","0.00%"
"06/13/2024","4.1230","4.2130","4.2190","4.1070","-1.53%"
"06/12/2024","4.1869","4.2920","4.2950","4.1403","-2.49%"
"06/11/2024","4.2940","4.3531","4.3531","4.2802","-1.49%"
"06/10/2024","4.3590","4.3390","4.3680","4.3254","4.54%"
"06/07/2024","4.1696","4.1830","4.3280","4.1773","0.00%"
"06/06/2024","4.1696","4.1720","4.2130","4.1657","-0.37%"
"06/05/2024","4.1850","4.2260","4.2580","4.1658","-1.23%"
"06/04/2024","4.2370","4.2950","4.3140","4.2108","-1.41%"
"06/03/2024","4.2977","4.3874","4.3980","4.2849","-3.64%"
"05/31/2024","4.4600","4.4408","4.4700","4.3775","0.00%"
"05/30/2024","4.4600","4.5200","4.5260","4.4348","-1.50%"
"05/29/2024","4.5280","4.4510","4.5330","4.4411","1.84%"
"05/28/2024","4.4460","4.3590","4.4560","4.3443","1.51%"
"05/27/2024","4.3800","4.3590","4.3650","4.3590","0.00%"
"05/24/2024","4.3800","4.3820","4.4060","4.3580","0.00%"
"05/23/2024","4.3800","4.3237","4.4020","4.3061","1.14%"
"05/22/2024","4.3306","4.3220","4.3660","4.3091","0.25%"
"05/21/2024","4.3200","4.3520","4.3560","4.2973","-0.48%"
"05/20/2024","4.3410","4.3211","4.3600","4.3114","1.26%"
"05/17/2024","4.2870","4.2880","4.3330","4.2685","0.00%"
"05/16/2024","4.2870","4.2510","4.2940","4.2120","0.49%"
"05/15/2024","4.2660","4.3420","4.3470","4.2410","-1.89%"
"05/14/2024","4.3480","4.3930","4.4220","4.3322","-0.62%"
"05/13/2024","4.3753","4.3832","4.3960","4.3518","0.72%"
"05/10/2024","4.3440","4.3510","4.4070","4.3361","0.00%"
"05/09/2024","4.3440","4.3880","4.4180","4.3401","-0.96%"
"05/08/2024","4.3860","4.3490","4.3910","4.3360","0.80%"
"05/07/2024","4.3510","4.3750","4.3850","4.3089","-0.62%"
"05/06/2024","4.3780","4.4075","4.4075","4.3555","-2.01%"
"05/03/2024","4.4677","4.4738","4.4880","4.3414","0.00%"
"05/02/2024","4.4677","4.5380","4.5540","4.4615","-0.65%"
"05/01/2024","4.4970","4.5830","4.5880","4.4715","-1.76%"
"04/30/2024","4.5777","4.5120","4.5930","4.4962","1.26%"
"04/29/2024","4.5207","4.5560","4.5580","4.4950","-1.06%"
"04/26/2024","4.5690","4.6030","4.6110","4.5329","-0.74%"
"04/25/2024","4.6030","4.5400","4.6370","4.5068","1.23%"
"04/24/2024","4.5470","4.4970","4.5680","4.4850","1.25%"
"04/23/2024","4.4910","4.5000","4.5460","4.4541","-0.60%"
"04/22/2024","4.5180","4.5170","4.5540","4.4950","-0.31%"
"04/19/2024","4.5320","4.5129","4.5210","4.3741","0.00%"
"04/18/2024","4.5320","4.4790","4.5380","4.4400","1.34%"
"04/17/2024","4.4720","4.5560","4.5680","4.4553","-1.58%"
"04/16/2024","4.5440","4.4880","4.5760","4.4653","0.66%"
"04/15/2024","4.5140","4.4166","4.5470","4.4024","2.92%"
"04/12/2024","4.3860","4.4850","4.4850","4.3657","-1.86%"
"04/11/2024","4.4690","4.4430","4.4860","4.3979","0.64%"
"04/10/2024","4.4406","4.2590","4.4650","4.2270","4.26%"
"04/09/2024","4.2590","4.3046","4.3200","4.2446","-1.30%"
"04/08/2024","4.3150","4.3017","4.3531","4.2885","2.52%"
"04/05/2024","4.2090","4.2130","4.2990","4.1999","0.00%"
"04/04/2024","4.2090","4.2450","4.2750","4.1947","-0.83%"
"04/03/2024","4.2442","4.2530","4.3174","4.2322","-0.39%"
"04/02/2024","4.2610","4.2170","4.3020","4.2006","0.71%"
"04/01/2024","4.2310","4.0921","4.2380","4.0901","3.05%"
"03/29/2024","4.1058","4.1070","4.1070","4.1070","0.00%"
"03/28/2024","4.1058","4.0940","4.1480","4.0842","0.04%"
"03/27/2024","4.1040","4.1430","4.1505","4.0840","-0.93%"
"03/26/2024","4.1426","4.1482","4.1830","4.1245","-0.54%"
"03/25/2024","4.1650","4.1072","4.1730","4.0980","-0.24%"
"03/22/2024","4.1750","4.1736","4.1736","4.1010","0.00%"
"03/21/2024","4.1750","4.1680","4.1980","4.1200","-0.14%"
"03/20/2024","4.1810","4.1890","4.2270","4.1456","-0.24%"
"03/19/2024","4.1910","4.2160","4.2290","4.1759","-0.71%"
"03/18/2024","4.2211","4.1934","4.2380","4.1745","0.81%"
"03/15/2024","4.1870","4.1840","4.2100","4.1528","0.00%"
"03/14/2024","4.1870","4.0840","4.1900","4.0719","2.50%"
"03/13/2024","4.0850","4.0600","4.0920","4.0190","0.79%"
"03/12/2024","4.0530","3.9960","4.0690","3.9773","1.32%"
"03/11/2024","4.0000","3.9800","4.0130","3.9482","0.44%"
"03/08/2024","3.9826","3.9830","4.0103","3.9367","0.00%"
"03/07/2024","3.9826","3.9943","4.0290","3.9493","-0.56%"
"03/06/2024","4.0050","4.0430","4.0610","3.9666","-0.57%"
"03/05/2024","4.0280","4.1100","4.1160","4.0015","-2.07%"
"03/04/2024","4.1130","4.0838","4.1270","4.0780","0.91%"
"03/01/2024","4.0760","4.1450","4.1900","4.0681","-1.55%"
"02/29/2024","4.1400","4.1498","4.2090","4.1087","-0.33%"
"02/28/2024","4.1538","4.1930","4.1980","4.1479","-1.10%"
"02/27/2024","4.2000","4.1660","4.2100","4.1420","0.53%"
"02/26/2024","4.1780","4.1534","4.1931","4.1130","0.59%"
"02/25/2024","4.1534","4.1534","4.1544","4.1534","-1.81%"
"02/23/2024","4.2300","4.2290","4.2560","4.1420","0.00%"
"02/22/2024","4.2300","4.2260","4.2561","4.1955","0.09%"
"02/21/2024","4.2260","4.1800","4.2380","4.1526","0.98%"
"02/20/2024","4.1850","4.1898","4.2270","4.1430","0.77%"
"02/19/2024","4.1530","4.1898","4.2204","4.1898","0.00%"
"02/16/2024","4.1530","4.1490","4.2530","4.1390","0.00%"
"02/15/2024","4.1530","4.1650","4.1703","4.0951","-0.38%"
"02/14/2024","4.1690","4.2289","4.2460","4.1540","-1.23%"
"02/13/2024","4.2210","4.0900","4.2360","4.0394","3.58%"
"02/12/2024","4.0750","4.0802","4.0995","4.0480","0.06%"
"02/09/2024","4.0724","4.0598","4.0980","4.0278","0.00%"
"02/08/2024","4.0724","4.0120","4.0763","3.9833","1.77%"
"02/07/2024","4.0016","3.9890","4.0286","3.9532","0.38%"
"02/06/2024","3.9864","4.0650","4.0710","3.9720","-1.86%"
"02/05/2024","4.0620","3.9597","4.0810","3.9550","7.80%"
"02/02/2024","3.7680","3.7890","3.9700","3.7760","0.00%"
"02/01/2024","3.7680","3.8155","3.8640","3.7160","-2.76%"
"01/31/2024","3.8751","3.9440","3.9530","3.8240","-2.07%"
"01/30/2024","3.9570","3.9880","4.0120","3.9397","-0.13%"
"01/29/2024","3.9623","4.0404","4.0470","3.9566","-2.04%"
"01/27/2024","4.0450","4.0450","4.0450","4.0450","0.35%"
"01/26/2024","4.0310","4.0290","4.0760","3.9935","0.00%"
"01/25/2024","4.0310","4.0830","4.0957","4.0225","-1.47%"
"01/24/2024","4.0910","4.0380","4.1020","3.9862","1.04%"
"01/23/2024","4.0490","4.0120","4.0660","3.9882","1.25%"
"01/22/2024","3.9990","4.0362","4.0410","3.9749","-0.82%"
"01/20/2024","4.0320","4.0280","4.0320","4.0320","-0.10%"
"01/19/2024","4.0360","4.0330","4.0990","4.0152","0.00%"
"01/18/2024","4.0360","3.9960","4.0490","3.9490","1.10%"
"01/17/2024","3.9920","3.9450","4.0180","3.9123","1.29%"
"01/16/2024","3.9410","3.8105","3.9582","3.8105","1.99%"
"01/15/2024","3.8640","3.8105","3.8105","3.8105","0.00%"
"01/12/2024","3.8640","3.8580","3.8970","3.7980","0.00%"
"01/11/2024","3.8640","3.9180","3.9580","3.8549","-1.55%"
"01/10/2024","3.9250","3.9102","3.9370","3.8732","0.49%"
"01/09/2024","3.9060","3.9230","3.9490","3.8841","0.10%"
"01/08/2024","3.9020","3.9223","3.9620","3.8630","-0.43%"
"01/05/2024","3.9190","3.8753","3.9760","3.8298","1.14%"
"01/04/2024","3.8750","3.7980","3.8890","3.7700","2.68%"
"01/03/2024","3.7740","3.7810","3.8580","3.7520","-0.58%"
"01/02/2024","3.7960","3.7506","3.8340","3.7506","1.71%"
"01/01/2024","3.7320","3.7506","3.7506","3.7506","0.00%"
"12/29/2023","3.7320","3.7250","3.7780","3.7090","0.00%"
"12/28/2023","3.7320","3.6751","3.7454","3.6751","1.47%"
"12/27/2023","3.6780","3.7870","3.7920","3.6687","-2.72%"
"12/26/2023","3.7810","3.7759","3.7990","3.7530","0.35%"
"12/25/2023","3.7680","3.7759","3.7814","3.7759","0.00%"
"12/22/2023","3.7680","3.7670","3.8090","3.7213","0.00%"
"12/21/2023","3.7680","3.7350","3.7860","3.7078","0.29%"
"12/20/2023","3.7570","3.8123","3.8200","3.7310","-1.18%"
"12/19/2023","3.8020","3.8205","3.8430","3.7770","-1.27%"
"12/18/2023","3.8510","3.8158","3.8650","3.7750","0.68%"
"12/15/2023","3.8250","3.8142","3.8580","3.7796","0.00%"
"12/14/2023","3.8250","3.9200","3.9250","3.7769","-2.58%"
"12/13/2023","3.9261","4.0936","4.1050","3.9060","-4.22%"
"12/12/2023","4.0990","4.1180","4.1380","4.0290","-0.63%"
"12/11/2023","4.1250","4.1255","4.1720","4.1084","2.85%"
"12/08/2023","4.0107","4.0290","4.1550","4.0259","0.00%"
"12/07/2023","4.0107","3.9963","4.0740","3.9820","0.02%"
"12/06/2023","4.0100","4.0533","4.0960","3.9900","-1.16%"
"12/05/2023","4.0571","4.1580","4.1600","4.0514","-2.96%"
"12/04/2023","4.1810","4.1213","4.1950","4.1203","-1.69%"
"12/01/2023","4.2530","4.2310","4.2540","4.1037","0.00%"
"11/30/2023","4.2530","4.1580","4.2680","4.1403","1.94%"
"11/29/2023","4.1720","4.2236","4.2480","4.1460","-1.77%"
"11/28/2023","4.2470","4.3000","4.3390","4.2274","-1.30%"
"11/27/2023","4.3030","4.4097","4.4313","4.2923","-2.05%"
"11/25/2023","4.3930","4.3920","4.3930","4.3930","0.13%"
"11/24/2023","4.3872","4.3321","4.4180","4.3321","1.27%"
"11/23/2023","4.3321","4.3370","4.3390","4.3302","-0.04%"
"11/22/2023","4.3340","4.3260","4.3760","4.2830","-0.09%"
"11/21/2023","4.3380","4.3490","4.3710","4.3007","-0.04%"
"11/20/2023","4.3396","4.3604","4.4122","4.3308","-0.67%"
"11/17/2023","4.3690","4.3625","4.3980","4.3020","0.00%"
"11/16/2023","4.3690","4.4613","4.4650","4.3550","-2.07%"
"11/15/2023","4.4613","4.3762","4.4870","4.3499","2.07%"
"11/14/2023","4.3710","4.5580","4.5715","4.3530","-4.10%"
"11/13/2023","4.5580","4.5653","4.6200","4.5300","1.49%"
"11/10/2023","4.4910","4.5544","4.5594","4.4790","0.00%"
"11/09/2023","4.4910","4.3920","4.4990","4.3679","1.65%"
"11/08/2023","4.4180","4.4670","4.5190","4.3990","-1.23%"
"11/07/2023","4.4730","4.5489","4.5680","4.4402","-2.23%"
"11/06/2023","4.5750","4.5030","4.5850","4.4890","-0.39%"
"11/03/2023","4.5930","4.5760","4.5940","4.4002","0.00%"
"11/02/2023","4.5930","4.6290","4.6620","4.5410","-2.23%"
"11/01/2023","4.6980","4.8320","4.8440","4.6470","-1.70%"
"10/31/2023","4.7791","4.8080","4.8100","4.7060","0.34%"
"10/30/2023","4.7631","4.7924","4.8360","4.7460","-0.61%"
"10/29/2023","4.7924","4.7924","4.7924","4.7924","0.54%"
"10/27/2023","4.7668","4.7770","4.8280","4.7380","0.00%"
"10/26/2023","4.7668","4.8870","4.9096","4.7573","-2.46%"
"10/25/2023","4.8870","4.7580","4.8950","4.7320","2.45%"
"10/24/2023","4.7700","4.7780","4.8230","4.7212","0.19%"
"10/23/2023","4.7610","4.8802","4.9460","4.7505","-3.09%"
"10/20/2023","4.9130","4.9190","4.9390","4.8076","0.00%"
"10/19/2023","4.9130","4.8460","4.9360","4.8299","1.11%"
"10/18/2023","4.8590","4.7820","4.8790","4.7513","1.23%"
"10/17/2023","4.8000","4.6566","4.8190","4.6516","2.78%"
"10/16/2023","4.6700","4.5994","4.6790","4.5963","1.53%"
"10/15/2023","4.5994","4.5994","4.5994","4.5994","-1.36%"
"10/13/2023","4.6630","4.6590","4.6590","4.5383","0.00%"
"10/12/2023","4.6630","4.5260","4.6860","4.4948","2.28%"
"10/11/2023","4.5590","4.6290","4.6290","4.5020","-1.15%"
"10/10/2023","4.6119","4.7544","4.7544","4.5767","-1.31%"
"10/09/2023","4.6730","4.7544","4.7544","4.7544","0.00%"
"10/06/2023","4.6730","4.6680","4.8210","4.6634","0.00%"
"10/05/2023","4.6730","4.6910","4.7390","4.6596","-0.46%"
"10/04/2023","4.6948","4.7641","4.8430","4.6792","-1.43%"
"10/03/2023","4.7630","4.6304","4.7730","4.6192","2.50%"
"10/02/2023","4.6470","4.5736","4.6690","4.5623","1.80%"
"09/29/2023","4.5650","4.5480","4.5710","4.4752","0.00%"
"09/28/2023","4.5650","4.5850","4.6463","4.5371","-0.76%"
"09/27/2023","4.6000","4.5110","4.6100","4.4574","1.60%"
"09/26/2023","4.5276","4.5082","4.5430","4.4570","0.30%"
"09/25/2023","4.5140","4.4190","4.5250","4.4167","1.19%"
"09/22/2023","4.4610","4.4730","4.4900","4.3963","0.00%"
"09/21/2023","4.4610","4.3818","4.4772","4.3799","3.28%"
"09/20/2023","4.3195","4.3380","4.3950","4.2850","-0.50%"
"09/19/2023","4.3410","4.2790","4.3470","4.2661","1.28%"
"09/18/2023","4.2860","4.3030","4.3270","4.2671","0.59%"
"09/15/2023","4.2610","4.2690","4.3150","4.2440","0.00%"
"09/14/2023","4.2610","4.2390","4.2850","4.2010","0.94%"
"09/13/2023","4.2212","4.2620","4.3127","4.2074","-0.45%"
"09/12/2023","4.2403","4.2660","4.2820","4.2383","-0.49%"
"09/11/2023","4.2610","4.2600","4.2900","4.2462","0.67%"
"09/08/2023","4.2327","4.2270","4.2490","4.1825","0.00%"
"09/07/2023","4.2327","4.2600","4.2880","4.2198","-0.90%"
"09/06/2023","4.2710","4.2375","4.2830","4.2108","0.63%"
"09/05/2023","4.2444","4.1590","4.2470","4.1588","4.08%"
"09/04/2023","4.0780","4.1590","4.1865","4.1588","0.00%"
"09/01/2023","4.0780","4.0990","4.1880","4.0340","0.00%"
"08/31/2023","4.0780","4.1090","4.1300","4.0670","-0.96%"
"08/30/2023","4.1176","4.1117","4.1600","4.0845","0.14%"
"08/29/2023","4.1117","4.2030","4.2400","4.0951","-2.24%"
"08/28/2023","4.2061","4.2485","4.2660","4.1894","-0.75%"
"08/25/2023","4.2380","4.2430","4.2810","4.1970","0.00%"
"08/24/2023","4.2380","4.1960","4.2430","4.1758","0.92%"
"08/23/2023","4.1992","4.3310","4.3380","4.1820","-3.02%"
"08/22/2023","4.3300","4.3410","4.3700","4.3040","-0.30%"
"08/21/2023","4.3430","4.2622","4.3630","4.2552","1.02%"
"08/18/2023","4.2991","4.2850","4.2930","4.2105","0.00%"
"08/17/2023","4.2991","4.2490","4.3290","4.2375","1.04%"
"08/16/2023","4.2550","4.2102","4.2710","4.1610","0.85%"
"08/15/2023","4.2190","4.1880","4.2643","4.1603","1.08%"
"08/14/2023","4.1740","4.1583","4.2030","4.1329","2.64%"
"08/11/2023","4.0668","4.0970","4.1642","4.0668","0.00%"
"08/10/2023","4.0668","3.9834","4.1154","3.9380","1.95%"
"08/09/2023","3.9890","4.0070","4.0350","3.9645","-0.23%"
"08/08/2023","3.9980","4.0640","4.1020","3.9580","-1.33%"
"08/07/2023","4.0520","4.0570","4.1120","4.0350","-3.09%"
"08/04/2023","4.1810","4.1730","4.2000","4.0228","0.00%"
"08/03/2023","4.1810","4.0730","4.1900","4.0695","2.90%"
"08/02/2023","4.0630","4.0310","4.1214","4.0064","0.49%"
"08/01/2023","4.0430","3.9730","4.0640","3.9550","1.98%"
"07/31/2023","3.9646","3.9768","4.0220","3.9346","-1.38%"
"07/28/2023","4.0199","4.0130","4.0496","3.9504","0.00%"
"07/27/2023","4.0199","3.8830","4.0320","3.8530","3.82%"
"07/26/2023","3.8720","3.9040","3.9220","3.8610","-1.50%"
"07/25/2023","3.9310","3.8910","3.9450","3.8650","1.56%"
"07/24/2023","3.8707","3.8558","3.8987","3.8008","0.17%"
"07/21/2023","3.8640","3.8600","3.8690","3.8164","0.00%"
"07/20/2023","3.8640","3.7570","3.8840","3.7460","3.12%"
"07/19/2023","3.7470","3.7860","3.8020","3.7248","-1.06%"
"07/18/2023","3.7872","3.8090","3.8170","3.7367","-0.32%"
"07/17/2023","3.7992","3.8420","3.8430","3.7670","0.92%"
"07/14/2023","3.7647","3.7700","3.8525","3.7600","0.00%"
"07/13/2023","3.7647","3.8728","3.8760","3.7578","-5.28%"
"07/12/2023","3.9746","3.9820","3.9820","3.8638","-0.34%"
"07/11/2023","3.9880","4.0140","4.0231","3.9620","-0.85%"
"07/10/2023","4.0220","4.0833","4.1090","4.0010","-1.01%"
"07/07/2023","4.0630","4.0570","4.1160","4.0261","0.00%"
"07/06/2023","4.0630","3.9490","4.1060","3.9390","2.74%"
"07/05/2023","3.9547","3.8760","3.9640","3.8450","2.09%"
"07/04/2023","3.8737","3.8760","3.8760","3.8450","0.00%"
"07/03/2023","3.8737","3.8587","3.8860","3.7945","0.54%"
"06/30/2023","3.8530","3.8500","3.9007","3.8080","0.00%"
"06/29/2023","3.8530","3.7200","3.8750","3.7110","3.52%"
"06/28/2023","3.7220","3.7700","3.7776","3.6980","-1.19%"
"06/27/2023","3.7670","3.7370","3.7940","3.7000","0.88%"
"06/26/2023","3.7340","3.7292","3.8110","3.6810","-1.37%"
"06/23/2023","3.7860","3.7980","3.8110","3.6890","0.00%"
"06/22/2023","3.7860","3.7270","3.8220","3.7109","1.58%"
"06/21/2023","3.7270","3.7170","3.8070","3.7110","-0.90%"
"06/20/2023","3.7610","3.7630","3.9080","3.7000","0.00%"
"06/19/2023","3.7610","3.7670","3.7670","3.7610","0.99%"
"06/16/2023","3.7240","3.7300","3.8880","3.7030","0.00%"
"06/15/2023","3.7240","3.7790","3.9270","3.6930","-4.09%"
"06/14/2023","3.8830","3.8220","3.9300","3.7540","-0.99%"
"06/13/2023","3.9220","3.7460","3.9270","3.6670","4.42%"
"06/12/2023","3.7560","3.7380","3.7990","3.6990","0.75%"
"06/11/2023","3.7280","3.7580","3.7582","3.7260","-0.29%"
"06/10/2023","3.7390","3.7580","3.7580","3.7390","0.89%"
"06/09/2023","3.7060","3.7200","3.7880","3.7000","0.00%"
"06/08/2023","3.7060","3.7950","3.8270","3.7020","-2.24%"
"06/07/2023","3.7910","3.6800","3.8160","3.6350","2.60%"
"06/06/2023","3.6950","3.7010","3.7460","3.6550","-0.52%"
"06/05/2023","3.7143","3.7300","3.8260","3.6780","-0.53%"
"06/04/2023","3.7340","3.7300","3.7390","3.7270","0.08%"
"06/03/2023","3.7310","3.7310","3.7310","3.7310","3.15%"
