"Date","Price","Open","High","Low","Change %"
"01/19/2024","4.0268","4.0340","4.1050","4.0180","0.00%"
"01/18/2024","4.0268","4.0008","4.0380","3.9480","0.73%"
"01/17/2024","3.9977","3.9250","4.0240","3.8870","2.03%"
"01/16/2024","3.9180","3.7985","3.9420","3.7970","1.40%"
"01/15/2024","3.8640","3.7985","3.7985","3.7985","0.00%"
"01/12/2024","3.8640","3.8570","3.8960","3.7735","0.00%"
"01/11/2024","3.8640","3.9380","3.9680","3.8482","-1.95%"
"01/10/2024","3.9410","3.9420","3.9570","3.8925","0.20%"
"01/09/2024","3.9330","3.9520","3.9700","3.9145","0.15%"
"01/08/2024","3.9270","3.9425","3.9920","3.8898","-0.58%"
"01/05/2024","3.9500","3.9190","4.0285","3.8525","0.95%"
"01/04/2024","3.9130","3.8420","3.9300","3.7980","2.70%"
"01/03/2024","3.8100","3.8205","3.9010","3.7938","-0.70%"
"01/02/2024","3.8370","3.7713","3.8700","3.7670","1.91%"
"01/01/2024","3.7652","3.7713","3.7713","3.7713","0.00%"
"12/29/2023","3.7652","3.7720","3.8100","3.7400","0.00%"
"12/28/2023","3.7652","3.7270","3.7880","3.7100","1.00%"
"12/27/2023","3.7280","3.8250","3.8290","3.7118","-2.31%"
"12/26/2023","3.8160","3.8045","3.8390","3.7880","0.21%"
"12/25/2023","3.8080","3.8045","3.8095","3.8045","0.00%"
"12/22/2023","3.8080","3.8070","3.8430","3.7600","0.00%"
"12/21/2023","3.8080","3.7950","3.8250","3.7473","-0.24%"
"12/20/2023","3.8170","3.8840","3.8870","3.7887","-1.55%"
"12/19/2023","3.8770","3.8765","3.8975","3.8405","-0.79%"
"12/18/2023","3.9080","3.8728","3.9190","3.8210","0.83%"
"12/15/2023","3.8760","3.8633","3.9310","3.8220","0.00%"
"12/14/2023","3.8760","3.9392","3.9480","3.8140","-1.89%"
"12/13/2023","3.9505","4.1580","4.1640","3.9303","-5.10%"
"12/12/2023","4.1630","4.1800","4.2000","4.0920","-0.55%"
"12/11/2023","4.1860","4.1785","4.2310","4.1665","3.18%"
"12/08/2023","4.0570","4.0690","4.2070","4.0588","0.00%"
"12/07/2023","4.0570","4.0430","4.1100","4.0185","-0.02%"
"12/06/2023","4.0580","4.0710","4.1220","4.0400","-0.59%"
"12/05/2023","4.0820","4.1670","4.1720","4.0610","-2.32%"
"12/04/2023","4.1788","4.1195","4.2020","4.1195","-1.68%"
"12/01/2023","4.2502","4.2420","4.2660","4.0932","0.00%"
"11/30/2023","4.2502","4.1652","4.2870","4.1563","1.79%"
"11/29/2023","4.1753","4.2395","4.2590","4.1462","-2.01%"
"11/28/2023","4.2610","4.3560","4.3850","4.2405","-1.91%"
"11/27/2023","4.3438","4.4472","4.4760","4.3377","-2.10%"
"11/24/2023","4.4370","4.3695","4.4630","4.3695","1.54%"
"11/23/2023","4.3695","4.3800","4.3840","4.3685","-0.31%"
"11/22/2023","4.3830","4.3650","4.4180","4.3120","0.32%"
"11/21/2023","4.3690","4.3930","4.4060","4.3368","-0.34%"
"11/20/2023","4.3840","4.3430","4.4585","4.3430","-0.25%"
"11/17/2023","4.3950","4.3740","4.4270","4.3140","0.00%"
"11/16/2023","4.3950","4.4890","4.4900","4.3660","-1.77%"
"11/15/2023","4.4743","4.4040","4.5100","4.3710","1.90%"
"11/14/2023","4.3910","4.6120","4.6240","4.3717","-4.85%"
"11/13/2023","4.6150","4.6137","4.6730","4.5820","1.38%"
"11/10/2023","4.5520","4.5260","4.6260","4.5148","0.00%"
"11/09/2023","4.5520","4.4560","4.5520","4.4300","1.81%"
"11/08/2023","4.4710","4.5000","4.5590","4.4462","-0.45%"
"11/07/2023","4.4910","4.5560","4.5700","4.4600","-1.84%"
"11/06/2023","4.5750","4.4932","4.5800","4.4790","-0.95%"
"11/03/2023","4.6190","4.6080","4.6250","4.4125","0.00%"
"11/02/2023","4.6190","4.6430","4.6462","4.5405","-1.35%"
"11/01/2023","4.6820","4.8300","4.8300","4.6380","-2.06%"
"10/31/2023","4.7805","4.8010","4.8310","4.7065","0.53%"
"10/30/2023","4.7552","4.7910","4.8230","4.7410","-0.63%"
"10/29/2023","4.7855","4.7910","4.7930","4.7845","-0.09%"
"10/27/2023","4.7900","4.7870","4.8320","4.7220","0.00%"
"10/26/2023","4.7900","4.9080","4.9190","4.7655","-2.26%"
"10/25/2023","4.9010","4.7970","4.9150","4.7648","2.08%"
"10/24/2023","4.8010","4.7920","4.8510","4.7370","0.36%"
"10/23/2023","4.7840","4.8610","4.9345","4.7705","-3.29%"
"10/20/2023","4.9470","4.9415","4.9570","4.8165","0.00%"
"10/19/2023","4.9470","4.9220","4.9830","4.8827","0.67%"
"10/18/2023","4.9140","4.8510","4.9310","4.8060","1.33%"
"10/17/2023","4.8495","4.6965","4.8790","4.6740","3.30%"
"10/16/2023","4.6945","4.6560","4.7150","4.6470","0.91%"
"10/15/2023","4.6520","4.6560","4.6560","4.6520","-0.87%"
"10/13/2023","4.6930","4.6980","4.6980","4.5850","0.00%"
"10/12/2023","4.6930","4.5800","4.7150","4.5430","1.98%"
"10/11/2023","4.6020","4.6320","4.6410","4.5350","-0.46%"
"10/10/2023","4.6233","4.7400","4.7618","4.5760","-1.59%"
"10/09/2023","4.6980","4.7400","4.7618","4.5760","0.00%"
"10/06/2023","4.6980","4.6900","4.8310","4.6690","0.00%"
"10/05/2023","4.6980","4.7380","4.7570","4.6735","-0.50%"
"10/04/2023","4.7215","4.8025","4.8740","4.7135","-1.66%"
"10/03/2023","4.8010","4.7040","4.8120","4.6820","1.91%"
"10/02/2023","4.7110","4.6388","4.7270","4.6260","1.56%"
"10/01/2023","4.6388","4.6388","4.6388","4.6388","-0.03%"
"09/29/2023","4.6400","4.6140","4.6390","4.5402","0.00%"
"09/28/2023","4.6400","4.6675","4.7350","4.6060","-1.00%"
"09/27/2023","4.6870","4.6010","4.6980","4.5528","1.43%"
"09/26/2023","4.6210","4.6100","4.6290","4.5557","0.30%"
"09/25/2023","4.6070","4.5370","4.6170","4.5360","0.26%"
"09/22/2023","4.5950","4.6060","4.6060","4.5180","0.00%"
"09/21/2023","4.5950","4.5440","4.6230","4.5390","2.65%"
"09/20/2023","4.4765","4.4880","4.5490","4.4250","-0.35%"
"09/19/2023","4.4920","4.4260","4.5010","4.4057","1.35%"
"09/18/2023","4.4320","4.4365","4.4670","4.4088","0.75%"
"09/15/2023","4.3990","4.4000","4.4480","4.3650","0.00%"
"09/14/2023","4.3990","4.3740","4.4170","4.3260","0.83%"
"09/13/2023","4.3630","4.4060","4.4710","4.3430","-0.62%"
"09/12/2023","4.3900","4.3960","4.4130","4.3740","-0.05%"
"09/11/2023","4.3920","4.3910","4.4130","4.3680","0.73%"
"09/08/2023","4.3600","4.3530","4.3830","4.3010","0.00%"
"09/07/2023","4.3600","4.3920","4.4270","4.3453","-1.13%"
"09/06/2023","4.4100","4.3530","4.4220","4.3215","1.37%"
"09/05/2023","4.3502","4.2740","4.3660","4.2680","3.27%"
"09/04/2023","4.2123","4.2680","4.3110","4.2680","0.00%"
"09/01/2023","4.2123","4.2300","4.3040","4.1380","0.00%"
"08/31/2023","4.2123","4.2510","4.2600","4.2020","-1.05%"
"08/30/2023","4.2568","4.2570","4.3010","4.2127","0.02%"
"08/29/2023","4.2560","4.3620","4.3980","4.2358","-2.56%"
"08/28/2023","4.3680","4.4103","4.4240","4.3472","-0.34%"
"08/25/2023","4.3830","4.3900","4.4580","4.3542","0.00%"
"08/24/2023","4.3830","4.3500","4.3930","4.3170","1.18%"
"08/23/2023","4.3320","4.4740","4.4760","4.3185","-2.94%"
"08/22/2023","4.4630","4.4660","4.4878","4.4208","0.22%"
"08/21/2023","4.4530","4.3680","4.4710","4.3580","0.63%"
"08/18/2023","4.4250","4.3990","4.3990","4.3220","0.00%"
"08/17/2023","4.4250","4.3830","4.4520","4.3663","1.00%"
"08/16/2023","4.3810","4.3450","4.3983","4.2780","0.83%"
"08/15/2023","4.3450","4.3280","4.4150","4.2705","0.58%"
"08/14/2023","4.3200","4.2940","4.3460","4.2560","3.50%"
"08/11/2023","4.1738","4.1960","4.2870","4.1480","0.00%"
"08/10/2023","4.1738","4.1180","4.2218","4.0460","1.40%"
"08/09/2023","4.1160","4.0990","4.1280","4.0610","0.59%"
"08/08/2023","4.0920","4.1550","4.1610","4.0530","-1.18%"
"08/07/2023","4.1410","4.1270","4.2155","4.1200","-3.34%"
"08/04/2023","4.2840","4.2830","4.3350","4.1215","0.00%"
"08/03/2023","4.2840","4.2060","4.2980","4.2008","1.78%"
"08/02/2023","4.2090","4.1960","4.2590","4.1450","-0.12%"
"08/01/2023","4.2140","4.1510","4.2260","4.1130","1.59%"
"07/31/2023","4.1480","4.1567","4.2027","4.1135","-1.40%"
"07/28/2023","4.2067","4.2000","4.2305","4.1055","0.00%"
"07/27/2023","4.2067","4.1040","4.2220","4.0250","3.84%"
"07/26/2023","4.0510","4.1280","4.1490","4.0450","-2.20%"
"07/25/2023","4.1423","4.1100","4.1615","4.0590","1.45%"
"07/24/2023","4.0830","4.0440","4.1130","3.9940","0.89%"
"07/21/2023","4.0470","4.0550","4.0650","4.0140","0.00%"
"07/20/2023","4.0470","3.9410","4.0740","3.9190","3.27%"
"07/19/2023","3.9190","3.9480","3.9700","3.8815","-0.94%"
"07/18/2023","3.9560","3.9730","3.9750","3.8767","-0.03%"
"07/17/2023","3.9570","3.9940","4.0080","3.9270","1.31%"
"07/14/2023","3.9060","3.9040","4.0155","3.8950","0.00%"
"07/13/2023","3.9060","4.0300","4.0435","3.8960","-6.41%"
"07/12/2023","4.1737","4.1720","4.1810","4.0280","-0.33%"
"07/11/2023","4.1877","4.1930","4.2188","4.1470","-0.41%"
"07/10/2023","4.2050","4.3145","4.3365","4.1860","-2.16%"
"07/07/2023","4.2980","4.2780","4.3470","4.2440","0.00%"
"07/06/2023","4.2980","4.1750","4.3762","4.1680","2.87%"
"07/05/2023","4.1780","4.1220","4.1962","4.0760","1.43%"
